name,0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis,21_x,21_y,21_z,21_vis,22_x,22_y,22_z,22_vis,23_x,23_y,23_z,23_vis,24_x,24_y,24_z,24_vis
homefco_3_6_34_10,0.510348022,0.332207173,-0.320655763,0.999825418,0.512907147,0.324373841,-0.317008197,0.999838889,0.516459644,0.32344389,-0.317097396,0.999717414,0.520523369,0.322485268,-0.3170681,0.99983412,0.503409207,0.326426625,-0.298776984,0.999782622,0.500566483,0.326924533,-0.29878965,0.99959296,0.497830659,0.327412724,-0.298810571,0.999651253,0.533523798,0.32212308,-0.25311932,0.999625623,0.502128363,0.32832098,-0.15143235,0.999323249,0.522556245,0.33586064,-0.286159247,0.999897063,0.51066792,0.337826639,-0.262647808,0.999622405,0.581987441,0.352916509,-0.239929929,0.999875426,0.502287269,0.361913353,-0.0162542,0.999414325,0.593451142,0.401605636,-0.377304882,0.951399207,0.466024995,0.399313003,0.038471386,0.837731361,0.533734858,0.386494994,-0.556466341,0.827323496,0.400403649,0.403303266,-0.065410748,0.848997772,0.516922235,0.383765101,-0.604985654,0.790047705,0.375549823,0.40681076,-0.086225033,0.804430962,0.517228603,0.378093839,-0.597900152,0.785084128,0.371882588,0.40450111,-0.119325168,0.811798334,0.520670414,0.379436165,-0.557044685,0.747171521,0.38386327,0.403058857,-0.085094087,0.78866291,0.56932348,0.445166379,-0.078065179,0.999882936,0.530338228,0.442677289,0.078231439,0.999120653
homefco_3_6_34_11,0.508791268,0.332053334,-0.32235077,0.9998101,0.512179196,0.324400455,-0.319560766,0.999820888,0.515871346,0.32348457,-0.319672048,0.99969399,0.519696891,0.322520226,-0.31965366,0.999821186,0.502410948,0.326328874,-0.300685883,0.999759495,0.499496788,0.326799423,-0.300700337,0.999556243,0.496872067,0.327273965,-0.300725669,0.999621987,0.532150984,0.322271943,-0.255617052,0.999594271,0.500257134,0.328351855,-0.156562597,0.999225616,0.52075249,0.335884392,-0.289839119,0.999875128,0.508572936,0.337811172,-0.265002519,0.999550283,0.575268805,0.352922767,-0.244558722,0.999866962,0.502495825,0.361926496,-0.020410119,0.999347389,0.581708312,0.402486295,-0.361195534,0.955116212,0.469615191,0.400479168,0.025927812,0.835166872,0.518038929,0.387270272,-0.529708564,0.841006279,0.405505687,0.404795051,-0.090391986,0.848142803,0.500580251,0.384751797,-0.575945616,0.804555535,0.383540213,0.407511264,-0.11495316,0.802374661,0.500739515,0.378804743,-0.572989166,0.799675286,0.378243983,0.40475592,-0.14573814,0.810462356,0.505959094,0.380465716,-0.532364607,0.761735201,0.390308022,0.40341267,-0.10946998,0.788810194,0.569609046,0.445203006,-0.080930673,0.999850988,0.532518625,0.442742407,0.081079833,0.999017179
homefco_3_6_34_12,0.505679607,0.332274348,-0.304126054,0.999794483,0.509388447,0.324790776,-0.306649595,0.999813795,0.513273478,0.324017465,-0.306797296,0.999677062,0.516948104,0.323225319,-0.306805283,0.999818206,0.500069022,0.32647413,-0.281216681,0.999751151,0.497532159,0.326890856,-0.281226724,0.999529719,0.495227039,0.32733494,-0.281218678,0.999605477,0.529432058,0.323073745,-0.254196107,0.999588609,0.499523699,0.328433514,-0.13519825,0.999098063,0.517917633,0.336364359,-0.279024333,0.999861956,0.506753922,0.338027775,-0.245340273,0.999489009,0.566172898,0.353252769,-0.249216229,0.999857605,0.512006581,0.360883355,0.024181101,0.999208331,0.574070275,0.40461877,-0.323791593,0.958349466,0.492702395,0.399467498,0.058856282,0.785350621,0.508958519,0.38992098,-0.370788366,0.851913095,0.436975598,0.401372522,-0.09711042,0.818261325,0.491181493,0.387742609,-0.405470312,0.815426469,0.418607384,0.40013656,-0.123909451,0.779136539,0.492017001,0.380012155,-0.403942794,0.810593367,0.416109473,0.39667967,-0.149611831,0.788199782,0.49783501,0.381623864,-0.369480103,0.772053182,0.414712369,0.397654086,-0.114992328,0.767409861,0.569757164,0.445863664,-0.094707176,0.9998312,0.536903322,0.442951083,0.094918504,0.998951674
homefco_3_6_34_13,0.501614153,0.333550304,-0.298575908,0.999797344,0.505978644,0.32604593,-0.302820027,0.99982214,0.510070145,0.325451642,-0.302969724,0.999685466,0.513861537,0.324906349,-0.302980185,0.999827087,0.496753156,0.327252209,-0.274005234,0.999763429,0.49447298,0.327511638,-0.274027318,0.999545276,0.492309898,0.327833027,-0.273990303,0.999621034,0.52634269,0.324908048,-0.254395425,0.999611199,0.497553557,0.328931451,-0.124840967,0.999072134,0.514099896,0.338029563,-0.276299953,0.999862731,0.503296375,0.339237243,-0.238691151,0.999477983,0.559405208,0.353974462,-0.256347924,0.999855161,0.519856572,0.3583875,0.039020628,0.999120593,0.567526698,0.406300277,-0.261983842,0.961517692,0.521338463,0.398955941,0.040966474,0.719169855,0.502603114,0.391482472,-0.197042048,0.862432122,0.4790802,0.396227479,-0.12785618,0.76985985,0.484536916,0.391059548,-0.21497722,0.825705826,0.458165735,0.39648819,-0.157503575,0.741289437,0.484761447,0.382302105,-0.213988021,0.821012259,0.459407777,0.392169505,-0.185226709,0.750431299,0.491432995,0.382980078,-0.191697389,0.78255862,0.465104431,0.39206773,-0.144578546,0.73048228,0.570587695,0.445849806,-0.099889778,0.99982059,0.540690184,0.442653567,0.100063264,0.99894768
homefco_3_6_34_14,0.49750191,0.334884137,-0.292101562,0.999805927,0.502591789,0.327325851,-0.299615473,0.999834478,0.506752491,0.326804072,-0.299766243,0.999701798,0.510901749,0.326368719,-0.299776316,0.999839544,0.49281922,0.328333884,-0.268332005,0.999780536,0.490434825,0.328515053,-0.268339455,0.999570668,0.48805666,0.328777701,-0.268282592,0.999646008,0.523491323,0.326718837,-0.261988193,0.999639034,0.494334817,0.330002517,-0.123425379,0.99909544,0.510179818,0.339656293,-0.274315596,0.999869049,0.499198228,0.340720683,-0.233451664,0.999498188,0.552933753,0.356640369,-0.274991125,0.999856532,0.52601999,0.357109398,0.046171203,0.999085724,0.550720215,0.407311261,-0.253107697,0.963928282,0.530038714,0.397674948,0.081490152,0.653137803,0.490644395,0.392252952,-0.132877454,0.868074059,0.487222731,0.394353241,-0.049312726,0.705718696,0.470954627,0.392525107,-0.145053178,0.829895556,0.46818471,0.394746929,-0.064728685,0.685438871,0.472954005,0.383743644,-0.142833769,0.825051069,0.466137052,0.390254885,-0.086335272,0.694327414,0.480948836,0.383894265,-0.126076356,0.785144031,0.475758135,0.390002847,-0.064307824,0.676259279,0.57075727,0.445915759,-0.103282452,0.999820948,0.54310596,0.442384154,0.103494681,0.998969078
homefco_3_6_34_15,0.493406951,0.336854458,-0.300663888,0.999818623,0.497998506,0.32939288,-0.303063005,0.999848187,0.502121627,0.328739196,-0.303274274,0.999722838,0.506121516,0.328164428,-0.303312331,0.999853075,0.489125341,0.330523074,-0.277369231,0.999798894,0.486983746,0.33065331,-0.277382016,0.999600828,0.484916866,0.330828547,-0.277359515,0.999673486,0.519390166,0.32842657,-0.277677894,0.999669552,0.492774069,0.33173281,-0.131640151,0.999139488,0.506008446,0.341533244,-0.279415101,0.999877632,0.496063799,0.342773855,-0.242069811,0.999527335,0.545863032,0.359298408,-0.290573686,0.999863505,0.530677319,0.35642302,0.04942093,0.999064326,0.542619705,0.408557951,-0.2504071,0.966247499,0.537934184,0.397320747,0.114079282,0.591991186,0.487829238,0.394345194,-0.103942163,0.874750793,0.495089382,0.394137025,0.025224565,0.644098401,0.468888342,0.395918816,-0.111671031,0.836230099,0.477407962,0.395101428,0.021387788,0.629703701,0.470129013,0.388276517,-0.106855266,0.831300437,0.473630518,0.390736014,-0.002941622,0.638050795,0.478327096,0.387784988,-0.095077857,0.790403008,0.484473675,0.390112072,0.01088054,0.621820807,0.571096122,0.445928574,-0.111053444,0.999826133,0.547811866,0.442279845,0.11129947,0.998998225
homefco_3_6_34_16,0.4923563,0.339256734,-0.312033415,0.999829829,0.497042388,0.331750572,-0.318296403,0.999860048,0.501231372,0.331047684,-0.318501592,0.999739885,0.505400181,0.330405295,-0.318527758,0.999864876,0.487223089,0.332909107,-0.287351727,0.999815404,0.48473075,0.332987338,-0.287332922,0.999627054,0.482440174,0.333081067,-0.287258118,0.999697685,0.517755628,0.33064571,-0.277987331,0.999695301,0.49001956,0.33368066,-0.133074492,0.999168634,0.504829288,0.343979478,-0.290562093,0.999884546,0.494144976,0.345459998,-0.248373583,0.999551296,0.540186048,0.360641301,-0.282856375,0.999869406,0.530306935,0.356534898,0.047834285,0.999069631,0.53487891,0.409395576,-0.215283737,0.96737045,0.546140134,0.399095953,0.110151939,0.535447836,0.48432678,0.398051381,-0.046016395,0.875644267,0.522179425,0.407194644,0.030226821,0.582616746,0.467314214,0.399552822,-0.051608503,0.835262239,0.520487785,0.412124008,0.02563856,0.571082771,0.468863517,0.392948359,-0.049736496,0.830154717,0.511261344,0.406199008,0.001069272,0.578789532,0.476232797,0.392331153,-0.038508303,0.787329435,0.509344339,0.401392877,0.016102726,0.564210594,0.571215153,0.446579039,-0.112056814,0.999829829,0.547678471,0.442555696,0.112285703,0.99902916
homefco_3_6_35_0,0.480433047,0.351578355,-0.326986402,0.999889314,0.483509213,0.343945473,-0.332345545,0.999915004,0.487022072,0.343178004,-0.332542747,0.999834776,0.490469694,0.342473298,-0.332544297,0.999918699,0.475467145,0.345305324,-0.302491337,0.999888897,0.473251224,0.345480472,-0.302516609,0.999765158,0.471106678,0.345672309,-0.302506626,0.999811888,0.502443731,0.342360288,-0.290566891,0.999816,0.480829984,0.345402449,-0.156813741,0.999427855,0.492040724,0.355857402,-0.306354105,0.999911249,0.483170509,0.356978506,-0.267549127,0.999655247,0.52102834,0.371554524,-0.292375445,0.999869585,0.534089863,0.365066171,0.028134977,0.999062538,0.523100197,0.425664574,-0.218531251,0.95568049,0.552667975,0.406876147,0.095127016,0.300016403,0.481535614,0.408601731,-0.045332797,0.843671024,0.512748778,0.403107822,0.053930581,0.32915616,0.466420591,0.40670374,-0.045672003,0.801836669,0.505756736,0.401317626,0.057378083,0.33239314,0.469683796,0.401469797,-0.044232484,0.795501292,0.497239113,0.398458272,0.038806595,0.337155938,0.477196425,0.401865959,-0.038031742,0.744018316,0.501475871,0.399011672,0.04425469,0.329763651,0.571893275,0.453154981,-0.115299337,0.999867857,0.556176245,0.447729737,0.115549482,0.999251187
homefco_3_6_35_1,0.479633182,0.352228135,-0.334760904,0.999895573,0.482693821,0.344589621,-0.339026898,0.999920905,0.486348242,0.343833804,-0.339226335,0.999844968,0.489935756,0.343149513,-0.339237571,0.999924421,0.474365056,0.346074909,-0.310219884,0.999897063,0.472114235,0.34634468,-0.310249776,0.999780536,0.469961107,0.346650034,-0.310247332,0.999824107,0.501837134,0.343229473,-0.290587962,0.999828994,0.478753597,0.346689314,-0.161181435,0.999459982,0.491509318,0.356264055,-0.311475635,0.999913514,0.482221693,0.35752666,-0.274112284,0.99966526,0.522316635,0.3729195,-0.290005684,0.999871254,0.533610702,0.366295189,0.027131302,0.999080658,0.522976935,0.42647332,-0.218913913,0.953511894,0.550393522,0.40810287,0.095806666,0.27267161,0.480936736,0.410463393,-0.056685567,0.842154026,0.512984574,0.406723857,0.042583853,0.300204903,0.465091318,0.409051061,-0.05968935,0.801569045,0.50571841,0.405233413,0.042971186,0.305502474,0.467975378,0.403530657,-0.059021108,0.795618594,0.496310771,0.40235132,0.023335386,0.309939355,0.474553019,0.403897583,-0.050190825,0.742480993,0.501941144,0.40261659,0.031952828,0.303447098,0.572006822,0.453049064,-0.115009375,0.999872625,0.555311382,0.447912484,0.115268938,0.999289036
homefco_3_6_35_2,0.478181064,0.353270382,-0.313284129,0.999902308,0.481273741,0.345609665,-0.319001824,0.999926925,0.484806597,0.344823897,-0.319203258,0.99985528,0.488274992,0.34409368,-0.319202542,0.999930084,0.473435134,0.347081274,-0.289023608,0.999905467,0.471412063,0.347292542,-0.289066225,0.999797165,0.469421744,0.347538024,-0.289081067,0.999837995,0.500836849,0.343817353,-0.279099226,0.999841809,0.47941944,0.346909225,-0.145272195,0.999500215,0.490273148,0.357150644,-0.294158399,0.999918461,0.48168081,0.358296841,-0.255204022,0.99968636,0.52310127,0.372661293,-0.28865099,0.99987793,0.533395231,0.367513508,0.035580773,0.999138594,0.525184512,0.426335752,-0.204541802,0.952877939,0.550697029,0.411364257,0.091157474,0.250171751,0.480945498,0.411939949,-0.028679863,0.839942455,0.515544236,0.415213197,-0.004969501,0.275395364,0.465574771,0.411574543,-0.03194334,0.799211979,0.513239145,0.416185111,-0.008729747,0.28238371,0.467641592,0.405229747,-0.029698644,0.793661416,0.501728237,0.411208242,-0.030213919,0.286599725,0.474152803,0.405745685,-0.021327177,0.739074945,0.508414567,0.411298543,-0.017176449,0.280871928,0.573159277,0.452619433,-0.116764821,0.999878466,0.555435717,0.447666585,0.116992883,0.999333918
homefco_3_6_35_3,0.477952242,0.352610201,-0.312623173,0.999909282,0.481426597,0.345025241,-0.318007827,0.999932945,0.484871805,0.344317615,-0.318211943,0.999865949,0.488360763,0.343663573,-0.318216711,0.999935806,0.473436683,0.346446246,-0.288251668,0.999913633,0.471397996,0.346670121,-0.288289815,0.999813497,0.469290555,0.346922874,-0.288300395,0.999851465,0.500899136,0.343854398,-0.276509166,0.999854743,0.478800684,0.346466482,-0.143650144,0.999539137,0.489854813,0.356764942,-0.292967528,0.999924064,0.481253117,0.357902557,-0.254273325,0.999708235,0.524012327,0.372525483,-0.286628872,0.999884963,0.533289969,0.367770195,0.037390269,0.99918884,0.52676338,0.42607218,-0.200377554,0.952205658,0.550299704,0.411290586,0.081954934,0.229048073,0.480858684,0.41227439,-0.022258695,0.837075531,0.514347076,0.414295822,-0.020238869,0.252321124,0.465445042,0.41197598,-0.024285706,0.796419084,0.508913219,0.41466254,-0.024040278,0.260673255,0.467383951,0.405948013,-0.021024708,0.791248143,0.5023669,0.411977082,-0.04480648,0.264616996,0.474210113,0.406104684,-0.014109142,0.735196054,0.50518477,0.410207868,-0.032239936,0.259639114,0.574635983,0.452354223,-0.117333762,0.999886036,0.556476176,0.447502285,0.117554866,0.999377489
homefco_3_6_35_4,0.478421539,0.352505565,-0.290774643,0.999913454,0.481728435,0.345015943,-0.298851818,0.999937236,0.485022694,0.344325036,-0.299046099,0.999873698,0.488357604,0.34368661,-0.299055934,0.999939859,0.474146366,0.346338272,-0.266860425,0.999919534,0.472102284,0.346532196,-0.266896755,0.999825418,0.469873339,0.346741021,-0.266885191,0.999860823,0.501397192,0.343636006,-0.269686848,0.999865055,0.480568677,0.346078575,-0.127170593,0.999568164,0.490278244,0.356770515,-0.275937498,0.999926686,0.481898993,0.357989967,-0.23428686,0.999719799,0.525195003,0.371993124,-0.285806268,0.999890029,0.532878995,0.367664009,0.0520593,0.999218404,0.527376235,0.42572096,-0.209822163,0.952776253,0.550748885,0.411984593,0.096723787,0.208690822,0.481115609,0.41228947,-0.041169293,0.835908771,0.513609588,0.412882298,0.002851218,0.230643377,0.465154737,0.412237436,-0.045382809,0.794811785,0.501838207,0.412875652,0.002317355,0.240250215,0.466593266,0.406103492,-0.039859597,0.790084541,0.502001643,0.409525037,-0.020071451,0.243981481,0.473184109,0.406005234,-0.032486953,0.733001232,0.504040599,0.408733428,-0.009901837,0.239836812,0.575504541,0.452251881,-0.119293258,0.999887347,0.557022333,0.447460294,0.119506255,0.999399245
homefco_3_6_35_5,0.478574961,0.351836324,-0.306816339,0.999916852,0.482621044,0.344349563,-0.313658893,0.999940693,0.485970378,0.343665034,-0.313877195,0.999879479,0.489400744,0.343023837,-0.313890129,0.999943137,0.474455595,0.345674783,-0.282225907,0.99992466,0.47218895,0.34587574,-0.282304585,0.999835312,0.469999343,0.346093237,-0.282293439,0.999868691,0.502444327,0.343078285,-0.2771658,0.9998734,0.480799586,0.345662802,-0.138163909,0.99959296,0.490714014,0.356155962,-0.289049655,0.999928951,0.482000172,0.357414812,-0.248656943,0.999730051,0.528193474,0.371949226,-0.287519366,0.999890447,0.532480419,0.367257416,0.046223052,0.999233902,0.530762255,0.425002158,-0.214105874,0.953625143,0.549755633,0.411099523,0.104959734,0.189979553,0.480676621,0.411637157,-0.054907408,0.835635602,0.512987316,0.412267566,0.04451463,0.210477144,0.464051425,0.412250906,-0.059531856,0.793137789,0.502000988,0.413335204,0.046969753,0.220733494,0.463862598,0.405872345,-0.053883601,0.788694978,0.499702632,0.408690155,0.024506427,0.22417292,0.470593601,0.405588716,-0.046379421,0.730213046,0.502486825,0.408073574,0.032817032,0.220832258,0.5758726,0.451498657,-0.118245259,0.999885976,0.556746662,0.446560085,0.118464589,0.999416709
homefco_3_6_35_6,0.480404317,0.351587087,-0.32315582,0.999921024,0.48454833,0.344214529,-0.329844087,0.99994415,0.487613201,0.343406171,-0.330060422,0.999886036,0.490981162,0.342700869,-0.330071986,0.999946475,0.4770118,0.345299393,-0.298085988,0.999929428,0.475088954,0.345350862,-0.298164606,0.999845266,0.47315079,0.345417112,-0.298145175,0.999876022,0.504108608,0.342669755,-0.297516733,0.999881506,0.483503371,0.345531881,-0.155875921,0.999618888,0.492572993,0.355987489,-0.306693047,0.999931812,0.48398602,0.357279599,-0.265712321,0.999740303,0.53430295,0.371942967,-0.297289729,0.999890029,0.532887757,0.366839141,0.017533718,0.999241054,0.540940106,0.42465952,-0.237853497,0.95459801,0.550343156,0.41061148,0.110058621,0.175102681,0.481402934,0.411046982,-0.08335451,0.836247385,0.527404666,0.416170567,0.105806418,0.193182558,0.464724511,0.411433369,-0.08820159,0.791207731,0.524460435,0.425043643,0.116714939,0.20337601,0.46487838,0.405090004,-0.073351644,0.786429584,0.521841824,0.423122108,0.091551855,0.206545472,0.471964777,0.404972732,-0.071352974,0.725811839,0.518432021,0.415768087,0.095099591,0.204131782,0.576005697,0.451023698,-0.118102722,0.999888062,0.555149198,0.446464628,0.118297681,0.99942416
homefco_3_6_35_7,0.482809156,0.349655092,-0.302146465,0.999922276,0.487195283,0.342734128,-0.313184112,0.999946594,0.490072459,0.342134684,-0.313365877,0.999889731,0.493374646,0.341536462,-0.313384771,0.9999488,0.480564773,0.343235672,-0.278740972,0.999933064,0.479072303,0.343055546,-0.278795898,0.999852419,0.477537096,0.342866242,-0.278747141,0.99988234,0.506839752,0.34154433,-0.292374462,0.999887705,0.487379342,0.343212187,-0.141199216,0.999636769,0.494549781,0.354285687,-0.291383415,0.999934196,0.486403465,0.354850084,-0.246541336,0.999749541,0.541390896,0.37066111,-0.295885712,0.999884546,0.532540202,0.366322786,0.023289962,0.999246538,0.550739527,0.421740562,-0.256109625,0.956659138,0.546705246,0.409950733,0.087039962,0.160210028,0.48636961,0.409341693,-0.101186112,0.838906527,0.508546472,0.411305517,-0.019820759,0.180849031,0.468328536,0.410664171,-0.108331397,0.792069912,0.487082601,0.416588932,-0.028836835,0.194659352,0.466791332,0.403394908,-0.099553451,0.787137687,0.488720596,0.411994249,-0.050243735,0.198104143,0.474369466,0.403133333,-0.091444269,0.725681007,0.496004522,0.408650279,-0.033373062,0.196535066,0.576084197,0.451014012,-0.114887409,0.999881268,0.551135838,0.446437746,0.115136921,0.999413669
homefco_3_6_35_8,0.489078999,0.346957207,-0.312440813,0.999925256,0.493243068,0.339851499,-0.319060743,0.999949634,0.496923953,0.339192331,-0.319224328,0.999894619,0.500744641,0.338545978,-0.319232643,0.999951601,0.485548407,0.34046796,-0.288086712,0.999937356,0.483547479,0.340352505,-0.288156152,0.999861062,0.481553644,0.340224147,-0.288128644,0.999889612,0.513537765,0.338767737,-0.284305066,0.999894559,0.48943007,0.341118723,-0.141474739,0.999654174,0.501345277,0.35182327,-0.293963999,0.999937773,0.491189361,0.352449805,-0.25322783,0.999761879,0.550143361,0.366997242,-0.277485579,0.999880612,0.527168214,0.366220951,0.021800553,0.999264956,0.562128484,0.417782098,-0.246697798,0.959087372,0.541977346,0.409817785,0.032111175,0.14817062,0.495156348,0.405863285,-0.114840209,0.84598434,0.500706971,0.411076486,-0.145912439,0.178577438,0.476526052,0.407446802,-0.123267137,0.798488796,0.477995127,0.41535154,-0.170089662,0.19916144,0.475216955,0.39953202,-0.121958934,0.793513596,0.477920353,0.409271032,-0.188345626,0.203142837,0.482405216,0.399395585,-0.108093359,0.733229756,0.486601025,0.407027841,-0.160228431,0.201462761,0.576187611,0.450461268,-0.10639248,0.999881744,0.547437489,0.446364135,0.106628247,0.999435544
homefco_3_6_35_9,0.49554947,0.344453841,-0.314809382,0.999927282,0.499007672,0.336672753,-0.319045752,0.99995172,0.502973437,0.335879952,-0.319209963,0.999897838,0.507169485,0.335099638,-0.319218338,0.999953508,0.490743846,0.337937683,-0.288774252,0.999940157,0.488310397,0.338057637,-0.28883779,0.999866366,0.48590827,0.338195384,-0.288820237,0.999893785,0.519770205,0.335063338,-0.264317662,0.999899149,0.492099047,0.339298278,-0.135417268,0.999657333,0.508052766,0.34886989,-0.293347597,0.999940336,0.497136444,0.350216866,-0.253435016,0.999767601,0.55771625,0.363413215,-0.259982437,0.999878943,0.523623824,0.366054326,0.029142972,0.999264121,0.570659041,0.414606035,-0.255796134,0.961713552,0.536758423,0.409078002,0.036901634,0.140720651,0.503436804,0.401718765,-0.200468272,0.855537117,0.49215138,0.411118656,-0.164981216,0.188087136,0.484651566,0.402815044,-0.220419839,0.808742225,0.473514706,0.414606243,-0.195673391,0.215434909,0.484567136,0.394491971,-0.221825421,0.804193616,0.472724527,0.409125507,-0.218304634,0.220946267,0.491535157,0.394935101,-0.197065964,0.746051371,0.478185594,0.40781647,-0.182111695,0.218523413,0.576433778,0.449827582,-0.10507182,0.999884725,0.545683026,0.446325243,0.105302058,0.999455452
homefco_3_6_35_10,0.499998242,0.341303229,-0.296257854,0.999924242,0.503994823,0.333444595,-0.296632946,0.999950826,0.508232057,0.332492292,-0.296808302,0.999894977,0.512717664,0.331534743,-0.296832561,0.999952793,0.494915873,0.335001856,-0.270532757,0.999938905,0.492230803,0.33524552,-0.270550698,0.999863029,0.48960951,0.335495353,-0.270537466,0.999891043,0.523998618,0.331185967,-0.236283571,0.999899149,0.494140506,0.336549163,-0.118356213,0.99963665,0.512717366,0.345495194,-0.27083236,0.999941766,0.501215696,0.347446293,-0.236352369,0.999766648,0.564835191,0.359800041,-0.238293633,0.999884009,0.517684102,0.365964472,0.036819011,0.999248803,0.579474866,0.409960002,-0.298816353,0.964782536,0.525890648,0.407401681,0.016476121,0.144661501,0.514501512,0.397494465,-0.346967697,0.866760194,0.475240469,0.41100058,-0.220830292,0.213609323,0.496239454,0.397201538,-0.382804245,0.821787655,0.462995231,0.413157851,-0.258593112,0.244612008,0.497207403,0.389561057,-0.379486471,0.817512572,0.458550215,0.409040809,-0.28375268,0.251957744,0.503594756,0.390185803,-0.344549149,0.76176101,0.46504578,0.407785088,-0.24011524,0.246673524,0.576466441,0.449049205,-0.102551833,0.999889374,0.541268647,0.446146518,0.102740481,0.999459743
homefco_3_6_35_11,0.50411725,0.33921051,-0.258461356,0.999913037,0.508165121,0.331458688,-0.256172717,0.999944508,0.512442708,0.33050245,-0.256315321,0.999882698,0.516902089,0.329526573,-0.256316066,0.999946237,0.498714715,0.332982242,-0.232395858,0.999930322,0.495849103,0.333214462,-0.232416973,0.99984628,0.493060082,0.333434045,-0.232421681,0.999876261,0.527884841,0.328775227,-0.189283505,0.99988997,0.497060925,0.334145904,-0.080514811,0.999602914,0.516809702,0.34332031,-0.230684653,0.999939859,0.504929304,0.34540844,-0.199175626,0.999754727,0.57380873,0.357550263,-0.180854604,0.99988997,0.51526612,0.365635991,0.059248425,0.999256492,0.587557614,0.404259741,-0.276496708,0.967669666,0.511175454,0.404059589,0.01459475,0.15974085,0.52304256,0.393964261,-0.380942196,0.878129065,0.470333874,0.405851752,-0.253686398,0.254215598,0.5042485,0.392427415,-0.422686398,0.835533559,0.459334135,0.406460226,-0.297947139,0.285234183,0.507067859,0.385216117,-0.419073224,0.831493616,0.449213445,0.404540896,-0.318423569,0.293038994,0.512084782,0.385839283,-0.380114555,0.778470516,0.458927602,0.402786791,-0.271762043,0.284478098,0.576469958,0.447425872,-0.09269578,0.999893427,0.536865234,0.445116162,0.092820875,0.99947077
homefco_3_6_35_12,0.506440103,0.336929351,-0.275687665,0.99989146,0.50991267,0.329417914,-0.276287407,0.999925792,0.514344096,0.328531325,-0.276443839,0.999853432,0.51879549,0.327616751,-0.276449472,0.999929488,0.500761688,0.330728978,-0.251479954,0.99990195,0.498135149,0.330888659,-0.251502335,0.999799132,0.495631397,0.331031233,-0.25152117,0.999836206,0.530735195,0.326788366,-0.221227556,0.999858499,0.500749588,0.33151558,-0.104673341,0.999536276,0.519172192,0.341398776,-0.251589209,0.999930322,0.507404387,0.343182504,-0.218439475,0.99971801,0.580320656,0.355720967,-0.212380916,0.99989289,0.513132155,0.365596116,0.029099276,0.999257743,0.598178089,0.40306133,-0.317290395,0.969904423,0.494555891,0.404428571,0.032576703,0.203461856,0.53623575,0.393560946,-0.461745024,0.887027204,0.43418479,0.41036889,-0.148251653,0.296138525,0.519985795,0.391276836,-0.509194791,0.845882654,0.414907396,0.413208932,-0.176209509,0.321900576,0.521262348,0.384387553,-0.50801903,0.842006087,0.408777595,0.411371589,-0.203825191,0.331250906,0.524864376,0.385587573,-0.463859737,0.790004253,0.41451022,0.410842448,-0.165544853,0.32118088,0.576667309,0.446170211,-0.08810813,0.999889314,0.534871101,0.444162905,0.08825209,0.999435961
homefco_3_6_35_13,0.509967864,0.334804147,-0.299423069,0.9998734,0.513701856,0.326990992,-0.294327796,0.999916613,0.518256843,0.326154113,-0.294485331,0.999831975,0.52284348,0.325309128,-0.294538409,0.999920607,0.503955781,0.328253627,-0.276557386,0.99988389,0.501030922,0.328389257,-0.276542336,0.999750435,0.498250425,0.328516126,-0.276618987,0.999802113,0.533888996,0.324725658,-0.234327167,0.999832869,0.501898289,0.329257548,-0.134191215,0.999465585,0.522025406,0.339349121,-0.268437594,0.999926448,0.509582758,0.34120819,-0.24337624,0.999696076,0.583816111,0.354629666,-0.221236423,0.99989289,0.509596109,0.365313172,-0.005290139,0.999214709,0.603095353,0.403421044,-0.358332872,0.971005797,0.484928399,0.404250503,0.034946248,0.25657174,0.547757745,0.390496224,-0.548705399,0.893073678,0.416478723,0.410525352,-0.096762858,0.342545867,0.531986713,0.387261719,-0.59809351,0.852882922,0.397131264,0.413195223,-0.120312542,0.361060351,0.532891035,0.380607486,-0.592481315,0.849104643,0.39090988,0.410792559,-0.168167353,0.372034937,0.536104083,0.38237533,-0.550162315,0.797065079,0.398290694,0.410154313,-0.11974369,0.360531032,0.576138496,0.444981903,-0.082929268,0.999891877,0.532114863,0.443136007,0.083050147,0.999380767
